date,latitude,longitude,max_sustained_wind,central_pressure,tmrw windspeed
2012-06-25,28.8N,85.6W,40,994.0,40.0
2012-06-25,29.0N,85.3W,40,992.0,45.0
2012-06-26,29.0N,85.0W,45,991.0,40.0
2012-06-26,28.9N,84.7W,40,991.0,40.0
2012-06-26,28.9N,84.3W,40,992.0,35.0
2012-06-26,29.2N,83.7W,35,995.0,35.0
2012-06-26,29.3N,83.2W,35,995.0,30.0
2012-06-27,29.4N,82.7W,30,997.0,30.0
2012-06-27,29.5N,81.5W,30,998.0,30.0
2012-06-27,29.5N,80.3W,30,1001.0,30.0
2012-08-01,11.6N,46.7W,30,1008.0,30.0
2012-08-01,12.0N,48.2W,30,1008.0,30.0
2012-08-02,12.4N,49.9W,30,1008.0,30.0
2012-08-02,12.7N,51.7W,30,1008.0,35.0
2012-08-02,13.0N,53.6W,35,1007.0,45.0
2012-08-02,13.2N,55.5W,45,1006.0,45.0
2012-08-03,13.4N,57.5W,45,1005.0,40.0
2012-08-03,13.6N,59.7W,40,1005.0,40.0
2012-08-03,13.7N,61.6W,40,1003.0,40.0
2012-08-03,13.8N,63.3W,40,1003.0,40.0
2012-08-04,13.8N,64.8W,40,1004.0,45.0
2012-08-04,13.9N,66.4W,45,1005.0,45.0
2012-08-04,14.2N,67.9W,45,1005.0,45.0
2012-08-04,14.6N,69.5W,45,1005.0,45.0
2012-08-05,15.0N,71.5W,45,1006.0,45.0
2012-08-05,15.0N,73.8W,45,1006.0,45.0
2012-08-05,15.0N,76.1W,45,1006.0,45.0
2012-08-05,15.1N,77.8W,45,1005.0,45.0
2012-08-06,15.2N,78.9W,45,1003.0,50.0
2012-08-06,15.4N,79.6W,50,998.0,55.0
2012-08-06,15.7N,80.2W,55,996.0,55.0
2012-08-06,16.2N,81.2W,55,995.0,55.0
2012-08-07,16.7N,82.2W,55,994.0,55.0
2012-08-07,17.3N,83.3W,55,993.0,65.0
2012-08-07,17.8N,84.4W,65,988.0,75.0
2012-08-07,18.4N,85.7W,75,983.0,80.0
2012-08-08,18.7N,87.1W,80,979.0,80.0
2012-08-08,18.7N,87.2W,80,977.0,85.0
2012-08-08,18.8N,87.7W,85,973.0,80.0
2012-08-08,18.8N,88.3W,80,973.0,60.0
2012-08-08,18.8N,89.6W,60,983.0,50.0
2012-08-08,18.8N,90.8W,50,993.0,55.0
2012-08-09,18.8N,91.7W,55,993.0,60.0
2012-08-09,18.7N,92.8W,60,992.0,55.0
2012-08-09,18.4N,93.8W,55,989.0,55.0
2012-08-09,18.3N,94.6W,55,989.0,50.0
2012-08-09,18.2N,94.9W,50,993.0,40.0
2012-08-10,18.0N,96.0W,40,997.0,30.0
2012-08-10,17.9N,97.2W,30,1002.0,25.0
2012-08-03,12.2N,23.1W,25,1011.0,30.0
2012-08-03,12.5N,24.5W,30,1010.0,30.0
2012-08-03,13.0N,25.9W,30,1009.0,30.0
2012-08-04,13.5N,27.3W,30,1009.0,35.0
2012-08-04,14.1N,28.6W,35,1007.0,40.0
2012-08-04,14.7N,29.9W,40,1005.0,45.0
2012-08-04,15.3N,31.2W,45,1003.0,50.0
2012-08-05,15.8N,32.5W,50,1002.0,50.0
2012-08-05,16.1N,33.8W,50,1002.0,45.0
2012-08-05,16.2N,35.0W,45,1004.0,45.0
2012-08-05,16.2N,36.2W,45,1005.0,35.0
2012-08-06,16.2N,37.3W,35,1008.0,30.0
2012-08-06,16.3N,38.4W,30,1009.0,30.0
2012-08-06,16.4N,39.6W,30,1009.0,30.0
2012-08-06,16.5N,40.9W,30,1009.0,25.0
2012-08-07,16.7N,42.5W,25,1010.0,25.0
2012-08-07,16.9N,44.3W,25,1010.0,25.0
2012-08-07,17.2N,46.3W,25,1010.0,25.0
2012-08-07,17.6N,48.5W,25,1011.0,25.0
2012-08-08,18.0N,50.7W,25,1011.0,25.0
2012-08-08,18.4N,52.9W,25,1011.0,30.0
2012-08-09,13.7N,43.0W,30,1010.0,30.0
2012-08-10,13.6N,44.6W,30,1009.0,30.0
2012-08-10,13.5N,46.3W,30,1008.0,30.0
2012-08-10,13.4N,48.2W,30,1009.0,30.0
2012-08-10,13.4N,50.5W,30,1009.0,30.0
2012-08-11,13.4N,52.9W,30,1009.0,30.0
2012-08-11,13.4N,55.4W,30,1009.0,30.0
2012-08-11,13.3N,57.9W,30,1011.0,30.0
2012-08-11,13.3N,59.9W,30,1011.0,30.0
2012-08-12,13.5N,61.4W,30,1011.0,30.0
2012-08-12,13.7N,63.2W,30,1011.0,30.0
2012-08-12,13.9N,65.6W,30,1011.0,30.0
2012-08-12,14.1N,68.0W,30,1010.0,30.0
2012-08-13,14.1N,70.4W,30,1009.0,30.0
2012-08-13,14.1N,72.7W,30,1009.0,30.0
2012-08-13,14.1N,74.9W,30,1008.0,30.0
2012-08-13,14.1N,76.6W,30,1008.0,30.0
2012-08-14,14.1N,78.4W,30,1008.0,30.0
2012-08-14,14.1N,80.1W,30,1009.0,30.0
2012-08-14,14.1N,81.8W,30,1009.0,30.0
2012-08-14,14.3N,83.6W,30,1009.0,30.0
2012-08-15,14.7N,85.3W,30,1010.0,30.0
2012-08-15,15.2N,87.0W,30,1010.0,30.0
2012-08-15,15.7N,88.6W,30,1011.0,25.0
2012-08-15,16.5N,89.5W,25,1011.0,25.0
2012-08-16,17.5N,90.5W,25,1011.0,25.0
2012-08-16,18.5N,91.0W,25,1011.0,25.0
2012-08-16,19.2N,91.5W,25,1011.0,25.0
2012-08-16,19.3N,92.6W,25,1011.0,25.0
2012-08-17,19.3N,94.2W,25,1011.0,25.0
2012-08-17,19.7N,95.2W,25,1011.0,30.0
2012-08-17,19.9N,95.7W,30,1009.0,40.0
2012-08-17,20.3N,95.9W,40,1004.0,35.0
2012-08-18,20.8N,96.1W,35,1006.0,30.0
2012-08-18,21.4N,96.8W,30,1007.0,30.0
2012-08-18,21.9N,97.7W,30,1008.0,25.0
2012-08-18,22.5N,98.7W,25,1009.0,25.0
2012-08-19,22.7N,98.9W,25,1009.0,30.0
2012-08-15,27.6N,54.6W,30,1013.0,30.0
2012-08-15,29.1N,55.1W,30,1012.0,35.0
2012-08-16,30.5N,55.4W,35,1010.0,40.0
2012-08-16,31.7N,55.2W,40,1009.0,45.0
2012-08-16,32.9N,54.4W,45,1006.0,55.0
2012-08-16,33.9N,53.0W,55,998.0,60.0
2012-08-17,34.3N,51.1W,60,995.0,55.0
2012-08-17,34.6N,49.1W,55,998.0,55.0
2012-08-17,34.4N,47.0W,55,997.0,55.0
2012-08-17,34.3N,45.0W,55,993.0,60.0
2012-08-18,34.2N,43.1W,60,990.0,65.0
2012-08-18,34.0N,41.5W,65,987.0,75.0
2012-08-18,34.0N,39.6W,75,979.0,90.0
2012-08-18,34.0N,37.5W,90,969.0,95.0
2012-08-19,34.3N,35.0W,95,965.0,90.0
2012-08-19,34.7N,32.6W,90,969.0,90.0
2012-08-19,35.2N,30.6W,90,969.0,80.0
2012-08-19,35.7N,28.5W,80,977.0,70.0
2012-08-20,36.4N,26.6W,70,981.0,65.0
2012-08-20,37.0N,25.1W,65,984.0,65.0
2012-08-20,37.1N,25.0W,65,984.0,60.0
2012-08-20,37.9N,23.2W,60,990.0,45.0
2012-08-20,38.9N,21.1W,45,996.0,40.0
2012-08-21,39.8N,19.3W,40,1000.0,40.0
2012-08-21,40.0N,17.7W,40,1002.0,30.0
2012-08-21,39.8N,16.6W,30,1004.0,25.0
2012-08-20,15.7N,44.8W,25,1010.0,30.0
2012-08-20,15.6N,46.8W,30,1009.0,30.0
2012-08-21,15.2N,48.5W,30,1008.0,30.0
2012-08-21,14.9N,50.1W,30,1007.0,30.0
2012-08-21,15.0N,51.6W,30,1006.0,35.0
2012-08-21,15.2N,53.1W,35,1005.0,40.0
2012-08-22,15.4N,54.8W,40,1004.0,45.0
2012-08-22,15.7N,56.6W,45,1003.0,45.0
2012-08-22,15.9N,58.6W,45,1004.0,45.0
2012-08-22,16.1N,60.4W,45,1004.0,45.0
2012-08-23,15.7N,62.0W,45,1004.0,45.0
2012-08-23,15.0N,63.4W,45,1004.0,45.0
2012-08-23,15.1N,65.0W,45,1003.0,45.0
2012-08-23,15.6N,66.4W,45,1003.0,45.0
2012-08-24,15.7N,67.8W,45,1002.0,45.0
2012-08-24,15.4N,69.1W,45,998.0,50.0
2012-08-24,15.7N,70.4W,50,995.0,55.0
2012-08-24,16.6N,71.2W,55,993.0,55.0
2012-08-25,17.3N,71.8W,55,992.0,55.0
2012-08-25,18.3N,72.7W,55,991.0,50.0
2012-08-25,19.6N,73.9W,50,997.0,50.0
2012-08-25,20.1N,74.5W,50,997.0,50.0
2012-08-25,20.8N,75.2W,50,997.0,50.0
2012-08-26,21.8N,76.7W,50,997.0,55.0
2012-08-26,22.7N,78.3W,55,995.0,55.0
2012-08-26,23.4N,80.0W,55,995.0,50.0
2012-08-26,23.7N,81.4W,50,992.0,50.0
2012-08-27,24.2N,82.6W,50,990.0,50.0
2012-08-27,25.0N,83.6W,50,989.0,55.0
2012-08-27,25.7N,84.7W,55,987.0,60.0
2012-08-27,26.3N,85.7W,60,982.0,60.0
2012-08-28,26.8N,86.7W,60,979.0,60.0
2012-08-28,27.4N,87.6W,60,978.0,65.0
2012-08-28,28.0N,88.3W,65,975.0,70.0
2012-08-28,28.6N,88.8W,70,972.0,70.0
2012-08-29,28.9N,89.4W,70,967.0,70.0
2012-08-29,29.0N,89.7W,70,965.0,70.0
2012-08-29,29.1N,90.0W,70,966.0,70.0
2012-08-29,29.2N,90.2W,70,966.0,65.0
2012-08-29,29.4N,90.5W,65,968.0,60.0
2012-08-29,29.7N,90.8W,60,973.0,55.0
2012-08-30,30.1N,91.1W,55,977.0,55.0
2012-08-30,30.6N,91.5W,55,982.0,45.0
2012-08-30,31.3N,91.9W,45,987.0,35.0
2012-08-30,32.1N,92.4W,35,993.0,30.0
2012-08-31,33.1N,92.9W,30,998.0,25.0
2012-08-31,34.3N,93.5W,25,1000.0,20.0
2012-08-31,35.6N,94.0W,20,1001.0,20.0
2012-08-31,36.8N,94.1W,20,1003.0,20.0
2012-09-01,37.8N,93.9W,20,1004.0,20.0
2012-09-01,38.4N,93.3W,20,1005.0,25.0
2012-08-21,10.7N,31.7W,25,1011.0,25.0
2012-08-22,11.1N,33.1W,25,1011.0,25.0
2012-08-22,11.5N,34.5W,25,1011.0,30.0
2012-08-22,12.1N,35.8W,30,1009.0,30.0
2012-08-22,12.8N,37.3W,30,1009.0,30.0
2012-08-23,13.5N,38.7W,30,1009.0,30.0
2012-08-23,14.2N,40.0W,30,1009.0,35.0
2012-08-23,14.8N,41.1W,35,1007.0,35.0
2012-08-23,15.5N,42.1W,35,1006.0,30.0
2012-08-24,16.1N,43.2W,30,1008.0,30.0
2012-08-24,16.7N,44.3W,30,1008.0,30.0
2012-08-24,17.4N,45.4W,30,1009.0,30.0
2012-08-28,23.9N,43.4W,30,1007.0,40.0
2012-08-29,24.0N,44.5W,40,1004.0,40.0
2012-08-29,24.3N,45.5W,40,1003.0,45.0
2012-08-29,24.6N,46.3W,45,1001.0,45.0
2012-08-29,25.1N,47.1W,45,999.0,50.0
2012-08-30,25.6N,47.9W,50,995.0,55.0
2012-08-30,26.1N,48.6W,55,992.0,65.0
2012-08-30,26.8N,49.3W,65,989.0,75.0
2012-08-30,27.6N,50.1W,75,985.0,80.0
2012-08-31,28.5N,50.5W,80,981.0,90.0
2012-08-31,29.6N,50.7W,90,970.0,90.0
2012-08-31,30.6N,50.9W,90,972.0,80.0
2012-08-31,31.7N,50.6W,80,980.0,70.0
2012-09-01,33.1N,50.0W,70,988.0,65.0
2012-09-01,34.6N,48.9W,65,990.0,60.0
2012-09-01,36.5N,47.3W,60,992.0,55.0
2012-09-01,38.4N,45.4W,55,996.0,55.0
2012-09-02,40.3N,43.0W,55,998.0,50.0
2012-09-02,42.4N,40.6W,50,1001.0,50.0
2012-09-02,45.0N,38.1W,50,1002.0,45.0
2012-09-02,48.1N,34.6W,45,1002.0,45.0
2012-09-03,51.7N,30.9W,45,1002.0,20.0
2012-08-28,12.9N,27.4W,20,1010.0,20.0
2012-08-28,13.0N,29.6W,20,1010.0,25.0
2012-08-29,13.1N,31.7W,25,1009.0,25.0
2012-08-29,13.2N,33.7W,25,1009.0,25.0
2012-08-29,13.3N,35.6W,25,1009.0,25.0
2012-08-29,13.4N,37.5W,25,1008.0,30.0
2012-08-30,13.5N,39.2W,30,1007.0,30.0
2012-08-30,13.6N,40.9W,30,1006.0,35.0
2012-08-30,13.8N,42.6W,35,1005.0,40.0
2012-08-30,14.2N,44.2W,40,1004.0,45.0
2012-08-31,14.7N,45.8W,45,1002.0,50.0
2012-08-31,15.3N,47.4W,50,1001.0,55.0
2012-08-31,16.0N,49.0W,55,999.0,55.0
2012-08-31,16.5N,50.6W,55,999.0,60.0
2012-09-01,17.1N,52.2W,60,998.0,60.0
2012-09-01,17.6N,53.8W,60,996.0,60.0
2012-09-01,18.1N,55.3W,60,995.0,60.0
2012-09-01,18.8N,56.8W,60,994.0,60.0
2012-09-02,19.6N,58.1W,60,994.0,55.0
2012-09-02,20.4N,59.4W,55,995.0,50.0
2012-09-02,21.2N,60.7W,50,997.0,50.0
2012-09-02,22.1N,61.4W,50,997.0,50.0
2012-09-03,22.9N,61.7W,50,997.0,50.0
2012-09-03,23.4N,62.2W,50,996.0,50.0
2012-09-03,23.5N,62.6W,50,993.0,55.0
2012-09-03,23.8N,62.8W,55,990.0,60.0
2012-09-04,24.2N,62.6W,60,989.0,60.0
2012-09-04,24.5N,62.5W,60,988.0,60.0
2012-09-04,24.8N,62.5W,60,988.0,60.0
2012-09-04,25.0N,62.6W,60,988.0,60.0
2012-09-05,25.2N,62.8W,60,988.0,65.0
2012-09-05,25.4N,62.8W,65,985.0,70.0
2012-09-05,25.6N,62.8W,70,982.0,70.0
2012-09-05,25.8N,62.7W,70,982.0,65.0
2012-09-06,26.0N,62.6W,65,984.0,65.0
2012-09-06,26.2N,62.5W,65,984.0,65.0
2012-09-06,26.3N,62.4W,65,983.0,65.0
2012-09-06,26.4N,62.3W,65,982.0,65.0
2012-09-07,26.5N,62.2W,65,982.0,65.0
2012-09-07,26.6N,62.2W,65,982.0,60.0
2012-09-07,26.8N,62.2W,60,981.0,60.0
2012-09-07,27.1N,62.2W,60,981.0,60.0
2012-09-08,27.4N,62.3W,60,983.0,55.0
2012-09-08,27.8N,62.4W,55,985.0,55.0
2012-09-08,28.3N,62.5W,55,987.0,55.0
2012-09-08,29.0N,62.5W,55,988.0,55.0
2012-09-09,29.7N,62.6W,55,988.0,55.0
2012-09-09,30.5N,62.6W,55,988.0,55.0
2012-09-09,31.5N,62.5W,55,988.0,55.0
2012-09-09,32.6N,62.3W,55,988.0,55.0
2012-09-10,33.8N,62.0W,55,988.0,60.0
2012-09-10,35.1N,61.6W,60,985.0,65.0
2012-09-10,36.4N,60.8W,65,980.0,65.0
2012-09-10,38.5N,59.8W,65,975.0,65.0
2012-09-11,41.1N,58.6W,65,970.0,65.0
2012-09-11,44.0N,57.3W,65,968.0,65.0
2012-09-11,45.8N,56.1W,65,968.0,65.0
2012-09-11,47.7N,54.9W,65,970.0,60.0
2012-09-11,51.6N,51.9W,60,972.0,55.0
2012-09-12,55.5N,48.5W,55,975.0,20.0
2012-09-02,28.9N,36.7W,20,1015.0,25.0
2012-09-02,28.1N,37.9W,25,1015.0,25.0
2012-09-02,27.2N,39.2W,25,1015.0,25.0
2012-09-02,26.4N,40.1W,25,1015.0,25.0
2012-09-03,25.8N,40.7W,25,1015.0,25.0
2012-09-03,25.4N,41.2W,25,1015.0,25.0
2012-09-03,25.3N,41.7W,25,1014.0,30.0
2012-09-03,25.5N,42.1W,30,1013.0,30.0
2012-09-04,25.8N,42.5W,30,1011.0,35.0
2012-09-04,26.2N,43.0W,35,1009.0,40.0
2012-09-04,26.7N,43.5W,40,1007.0,45.0
2012-09-04,27.1N,43.7W,45,1006.0,45.0
2012-09-05,27.4N,43.8W,45,1005.0,45.0
2012-09-05,27.8N,43.8W,45,1005.0,50.0
2012-09-05,28.2N,43.5W,50,1001.0,65.0
2012-09-05,28.6N,43.1W,65,992.0,80.0
2012-09-06,29.0N,42.6W,80,981.0,95.0
2012-09-06,29.4N,42.0W,95,968.0,100.0
2012-09-06,29.9N,41.4W,100,964.0,95.0
2012-09-06,30.3N,41.0W,95,968.0,90.0
2012-09-07,30.6N,40.8W,90,970.0,90.0
2012-09-07,30.9N,40.8W,90,970.0,90.0
2012-09-07,31.1N,41.0W,90,970.0,85.0
2012-09-07,31.3N,41.2W,85,973.0,80.0
2012-09-08,31.6N,41.5W,80,977.0,80.0
2012-09-08,32.0N,41.7W,80,978.0,85.0
2012-09-08,32.4N,41.9W,85,975.0,90.0
2012-09-08,32.9N,42.1W,90,972.0,90.0
2012-09-09,33.3N,42.3W,90,973.0,85.0
2012-09-09,33.6N,42.6W,85,976.0,85.0
2012-09-09,33.7N,42.9W,85,976.0,80.0
2012-09-09,33.7N,43.5W,80,979.0,75.0
2012-09-10,33.6N,44.1W,75,982.0,70.0
2012-09-10,33.4N,44.9W,70,985.0,70.0
2012-09-10,33.6N,45.8W,70,986.0,65.0
2012-09-10,33.9N,46.9W,65,988.0,60.0
2012-09-11,34.8N,47.8W,60,991.0,55.0
2012-09-11,36.4N,47.8W,55,994.0,45.0
2012-09-11,38.2N,47.6W,45,997.0,40.0
2012-09-11,40.2N,46.6W,40,1000.0,35.0
2012-09-12,42.5N,45.0W,35,1003.0,30.0
2012-09-12,45.0N,42.6W,30,1006.0,25.0
2012-09-10,15.5N,38.0W,25,1008.0,25.0
2012-09-10,15.6N,39.4W,25,1007.0,25.0
2012-09-11,15.8N,40.8W,25,1007.0,25.0
2012-09-11,16.0N,41.9W,25,1007.0,30.0
2012-09-11,16.4N,42.8W,30,1006.0,30.0
2012-09-11,16.9N,43.7W,30,1006.0,35.0
2012-09-12,17.5N,44.8W,35,1004.0,45.0
2012-09-12,18.1N,45.9W,45,1001.0,50.0
2012-09-12,18.8N,47.1W,50,997.0,55.0
2012-09-12,19.5N,48.3W,55,994.0,60.0
2012-09-13,20.2N,49.5W,60,990.0,60.0
2012-09-13,21.0N,50.6W,60,990.0,60.0
2012-09-13,22.0N,51.7W,60,990.0,60.0
2012-09-13,23.2N,52.6W,60,989.0,60.0
2012-09-14,24.4N,53.4W,60,989.0,60.0
2012-09-14,25.6N,54.0W,60,987.0,60.0
2012-09-14,27.0N,54.0W,60,986.0,65.0
2012-09-14,28.3N,53.7W,65,984.0,70.0
2012-09-15,29.6N,53.3W,70,981.0,70.0
2012-09-15,30.5N,52.2W,70,980.0,70.0
2012-09-15,30.8N,50.7W,70,980.0,70.0
2012-09-15,30.8N,49.1W,70,980.0,70.0
2012-09-16,30.7N,47.5W,70,981.0,65.0
2012-09-16,30.6N,45.4W,65,984.0,65.0
2012-09-16,30.6N,43.0W,65,985.0,65.0
2012-09-16,30.8N,40.6W,65,985.0,60.0
2012-09-17,31.1N,38.8W,60,986.0,60.0
2012-09-17,31.7N,37.1W,60,987.0,55.0
2012-09-17,32.5N,35.9W,55,988.0,55.0
2012-09-17,33.1N,35.1W,55,988.0,50.0
2012-09-18,33.5N,34.5W,50,989.0,50.0
2012-09-18,33.9N,33.9W,50,989.0,50.0
2012-09-18,34.3N,33.3W,50,989.0,50.0
2012-09-18,34.9N,32.7W,50,989.0,50.0
2012-09-19,35.5N,32.3W,50,989.0,50.0
2012-09-19,36.1N,32.0W,50,989.0,50.0
2012-09-19,36.7N,32.0W,50,989.0,50.0
2012-09-19,37.1N,32.0W,50,987.0,50.0
2012-09-20,37.2N,31.6W,50,986.0,50.0
2012-09-20,36.9N,30.9W,50,986.0,50.0
2012-09-20,36.5N,30.0W,50,986.0,55.0
2012-09-20,36.2N,29.0W,55,984.0,55.0
2012-09-21,35.9N,28.2W,55,984.0,55.0
2012-09-21,35.4N,27.4W,55,984.0,50.0
2012-09-21,34.6N,27.3W,50,984.0,50.0
2012-09-21,33.6N,27.2W,50,984.0,45.0
2012-09-22,32.5N,26.9W,45,985.0,45.0
2012-09-22,31.8N,26.7W,45,986.0,45.0
2012-09-22,31.0N,26.4W,45,987.0,45.0
2012-09-22,30.5N,26.2W,45,987.0,45.0
2012-09-23,30.4N,25.9W,45,987.0,50.0
2012-09-23,30.4N,25.6W,50,987.0,50.0
2012-09-23,30.6N,25.4W,50,987.0,50.0
2012-09-23,30.9N,25.8W,50,988.0,45.0
2012-09-24,31.1N,26.2W,45,990.0,45.0
2012-09-24,31.3N,26.7W,45,992.0,45.0
2012-09-24,31.5N,27.4W,45,995.0,45.0
2012-09-24,31.8N,28.1W,45,996.0,40.0
2012-09-25,32.1N,28.8W,40,996.0,40.0
2012-09-25,32.1N,29.5W,40,996.0,40.0
2012-09-25,32.0N,29.9W,40,997.0,40.0
2012-09-25,31.7N,30.1W,40,997.0,40.0
2012-09-26,31.4N,30.3W,40,998.0,40.0
2012-09-26,31.1N,30.4W,40,998.0,45.0
2012-09-26,30.7N,30.5W,45,995.0,50.0
2012-09-26,30.2N,30.7W,50,993.0,50.0
2012-09-27,29.6N,31.0W,50,993.0,50.0
2012-09-27,29.1N,31.4W,50,993.0,50.0
2012-09-27,28.7N,31.9W,50,993.0,55.0
2012-09-27,28.5N,32.5W,55,993.0,55.0
2012-09-28,28.5N,33.2W,55,993.0,60.0
2012-09-28,28.7N,33.9W,60,991.0,65.0
2012-09-28,29.2N,34.4W,65,988.0,65.0
2012-09-28,29.7N,34.8W,65,988.0,65.0
2012-09-29,30.5N,35.3W,65,988.0,65.0
2012-09-29,31.4N,35.7W,65,988.0,65.0
2012-09-29,32.6N,36.1W,65,988.0,70.0
2012-09-29,33.8N,36.6W,70,986.0,75.0
2012-09-30,35.0N,37.1W,75,983.0,75.0
2012-09-30,36.0N,37.6W,75,982.0,80.0
2012-09-30,36.8N,38.3W,80,978.0,80.0
2012-09-30,37.2N,38.9W,80,978.0,75.0
2012-10-01,36.9N,39.4W,75,980.0,65.0
2012-10-01,36.4N,39.4W,65,988.0,60.0
2012-10-01,35.9N,39.4W,60,991.0,55.0
2012-10-01,35.4N,39.4W,55,995.0,55.0
2012-10-02,34.8N,39.1W,55,995.0,55.0
2012-10-02,34.5N,38.5W,55,995.0,55.0
2012-10-02,34.3N,37.9W,55,995.0,55.0
2012-10-02,34.3N,37.1W,55,995.0,50.0
2012-10-03,34.4N,36.2W,50,998.0,45.0
2012-10-03,34.6N,35.3W,45,1000.0,45.0
2012-10-03,34.9N,34.0W,45,1000.0,40.0
2012-10-03,35.4N,32.5W,40,1000.0,40.0
2012-10-04,36.3N,30.9W,40,998.0,40.0
2012-10-04,37.6N,29.1W,40,996.0,25.0
2012-10-02,12.4N,38.0W,25,1008.0,25.0
2012-10-02,13.6N,38.7W,25,1008.0,30.0
2012-10-03,15.0N,39.6W,30,1007.0,30.0
2012-10-03,16.3N,40.5W,30,1006.0,30.0
2012-10-03,17.4N,41.2W,30,1006.0,35.0
2012-10-03,18.2N,41.8W,35,1005.0,40.0
2012-10-04,18.9N,42.1W,40,1002.0,40.0
2012-10-04,19.5N,42.2W,40,1001.0,45.0
2012-10-04,20.2N,42.0W,45,998.0,45.0
2012-10-04,21.0N,41.5W,45,996.0,45.0
2012-10-05,21.8N,40.6W,45,995.0,45.0
2012-10-05,22.7N,39.4W,45,994.0,45.0
2012-10-05,23.5N,37.8W,45,994.0,25.0
2012-10-10,25.5N,72.5W,25,1012.0,30.0
2012-10-11,25.4N,72.4W,30,1010.0,35.0
2012-10-11,25.4N,72.2W,35,1009.0,35.0
2012-10-11,25.5N,72.2W,35,1008.0,35.0
2012-10-11,25.6N,72.3W,35,1007.0,40.0
2012-10-12,25.5N,72.4W,40,1005.0,40.0
2012-10-12,25.4N,72.3W,40,1005.0,40.0
2012-10-12,25.3N,72.2W,40,1006.0,35.0
2012-10-12,25.4N,72.1W,35,1007.0,35.0
2012-10-13,25.4N,71.9W,35,1007.0,30.0
2012-10-13,25.3N,71.7W,30,1008.0,35.0
2012-10-12,14.7N,62.7W,35,1006.0,35.0
2012-10-13,15.0N,63.2W,35,1007.0,35.0
2012-10-13,15.3N,63.7W,35,1006.0,35.0
2012-10-13,15.6N,63.8W,35,1006.0,40.0
2012-10-13,16.7N,63.6W,40,1004.0,45.0
2012-10-14,17.9N,63.5W,45,1004.0,45.0
2012-10-14,18.9N,63.6W,45,1003.0,50.0
2012-10-14,19.7N,63.9W,50,999.0,55.0
2012-10-14,20.4N,64.3W,55,994.0,60.0
2012-10-15,21.3N,64.7W,60,989.0,65.0
2012-10-15,22.0N,65.2W,65,986.0,70.0
2012-10-15,22.6N,65.6W,70,983.0,75.0
2012-10-15,23.6N,65.8W,75,979.0,80.0
2012-10-16,24.6N,65.6W,80,974.0,80.0
2012-10-16,25.9N,65.3W,80,972.0,80.0
2012-10-16,27.6N,64.9W,80,969.0,75.0
2012-10-16,29.5N,64.2W,75,970.0,75.0
2012-10-17,31.6N,63.1W,75,970.0,70.0
2012-10-17,34.0N,61.7W,70,972.0,65.0
2012-10-17,36.5N,60.1W,65,972.0,65.0
2012-10-17,38.8N,58.0W,65,972.0,65.0
2012-10-18,41.3N,55.0W,65,972.0,60.0
2012-10-18,43.4N,50.7W,60,972.0,55.0
2012-10-18,45.2N,46.0W,55,972.0,55.0
2012-10-18,47.0N,41.0W,55,973.0,50.0
2012-10-19,49.2N,36.2W,50,975.0,50.0
2012-10-19,51.0N,32.5W,50,973.0,50.0
2012-10-19,53.0N,29.5W,50,970.0,50.0
2012-10-19,55.0N,30.0W,50,968.0,50.0
2012-10-20,56.5N,33.0W,50,966.0,50.0
2012-10-20,56.0N,37.0W,50,966.0,50.0
2012-10-20,53.1N,36.4W,50,967.0,50.0
2012-10-20,50.8N,34.3W,50,970.0,45.0
2012-10-21,49.7N,32.2W,45,975.0,40.0
2012-10-21,49.2N,31.1W,40,978.0,40.0
2012-10-21,48.2N,30.6W,40,979.0,40.0
2012-10-21,47.0N,30.8W,40,982.0,40.0
2012-10-22,45.5N,31.1W,40,983.0,40.0
2012-10-22,43.9N,29.8W,40,985.0,40.0
2012-10-22,41.9N,28.3W,40,987.0,40.0
2012-10-22,40.0N,27.0W,40,989.0,40.0
2012-10-23,39.2N,25.5W,40,992.0,40.0
2012-10-23,39.5N,24.5W,40,992.0,40.0
2012-10-23,39.8N,23.6W,40,992.0,40.0
2012-10-23,40.5N,22.1W,40,992.0,40.0
2012-10-24,41.2N,20.1W,40,993.0,40.0
2012-10-24,41.6N,18.8W,40,995.0,30.0
2012-10-24,42.1N,17.5W,30,995.0,30.0
2012-10-24,41.9N,16.0W,30,995.0,30.0
2012-10-25,41.6N,14.6W,30,995.0,30.0
2012-10-25,41.3N,13.3W,30,995.0,30.0
2012-10-25,41.0N,12.0W,30,996.0,30.0
2012-10-25,40.9N,11.2W,30,997.0,30.0
2012-10-26,40.7N,10.4W,30,998.0,30.0
2012-10-26,40.3N,9.1W,30,999.0,25.0
2012-10-26,40.0N,7.5W,25,1002.0,25.0
2012-10-21,14.3N,77.4W,25,1006.0,25.0
2012-10-22,13.9N,77.8W,25,1005.0,25.0
2012-10-22,13.5N,78.2W,25,1003.0,30.0
2012-10-22,13.1N,78.6W,30,1002.0,35.0
2012-10-22,12.7N,78.7W,35,1000.0,40.0
2012-10-23,12.6N,78.4W,40,998.0,40.0
2012-10-23,12.9N,78.1W,40,998.0,40.0
2012-10-23,13.4N,77.9W,40,995.0,45.0
2012-10-23,14.0N,77.6W,45,993.0,55.0
2012-10-24,14.7N,77.3W,55,990.0,60.0
2012-10-24,15.6N,77.1W,60,987.0,65.0
2012-10-24,16.6N,76.9W,65,981.0,75.0
